,ID_FIRMA,START_DATE_WEEK,VENIT,CHELTUIALA,TVA IN,TVA OUT,CASHFLOW,SLOT 1,SLOT 2,SLOT 3,SLOT 4,SLOT 5,SLOT 6,SLOT 7,SLOT 8,SLOT 9,SLOT 10,SLOT 11,SLOT 12,SLOT 13,SLOT 14,SLOT 15,SLOT 16,SLOT 17,SLOT 18,SLOT 19,SLOT 20
117,90,2022-04-04,174930.44,179535.37,15839.83,14185.06,4413.84,396.0,447.0,483.0,473.0,409.0,482.0,455.0,403.0,471.0,388.0,378.0,470.0,436.0,396.0,450.0,485.0,486.0,479.0,454.0,466.0
118,90,2022-04-11,147490.71,174105.54,13307.24,13819.73,7907.8,404.0,447.0,401.0,482.0,420.0,388.0,400.0,384.0,417.0,423.0,409.0,465.0,402.0,482.0,462.0,441.0,480.0,398.0,409.0,425.0
119,90,2022-04-18,128216.42,169534.52,10040.31,11263.86,6182.06,449.0,398.0,462.0,479.0,407.0,431.0,431.0,423.0,413.0,497.0,458.0,393.0,449.0,404.0,433.0,456.0,417.0,462.0,404.0,429.0
120,90,2022-04-25,180043.47,112350.81,11344.85,9341.29,3204.0,453.0,440.0,486.0,416.0,480.0,477.0,372.0,452.0,410.0,447.0,458.0,422.0,398.0,409.0,454.0,431.0,424.0,485.0,443.0,446.0
121,90,2022-05-02,156682.95,114176.42,10618.17,10252.45,11117.96,441.0,427.0,473.0,437.0,384.0,374.0,429.0,449.0,451.0,426.0,464.0,475.0,472.0,434.0,406.0,430.0,449.0,441.0,390.0,417.0
122,90,2022-05-09,156660.95,129623.1,12655.33,9884.96,3866.56,420.0,392.0,405.0,405.0,382.0,437.0,470.0,453.0,441.0,441.0,460.0,408.0,428.0,463.0,480.0,447.0,414.0,403.0,467.0,458.0
123,90,2022-05-16,158649.56,108734.59,13959.33,15748.24,5663.59,461.0,462.0,492.0,395.0,465.0,405.0,419.0,477.0,443.0,443.0,395.0,453.0,421.0,371.0,465.0,464.0,444.0,442.0,444.0,467.0
124,90,2022-05-23,125084.0,116059.03,8493.27,9244.83,-1336.85,430.0,489.0,411.0,459.0,418.0,445.0,389.0,412.0,426.0,477.0,444.0,460.0,397.0,388.0,440.0,374.0,418.0,485.0,446.0,451.0
125,90,2022-05-30,141387.88,130516.91,8985.02,10344.33,6949.01,415.0,382.0,467.0,426.0,388.0,459.0,493.0,431.0,392.0,399.0,463.0,441.0,477.0,435.0,486.0,475.0,450.0,412.0,443.0,455.0
126,90,2022-06-06,169860.42,135939.74,15507.8,15560.62,4331.51,438.0,388.0,430.0,434.0,387.0,455.0,421.0,420.0,479.0,432.0,481.0,455.0,440.0,419.0,459.0,455.0,412.0,393.0,409.0,466.0
127,90,2022-06-13,171895.03,164947.49,11347.28,12179.88,-978.16,427.0,427.0,413.0,395.0,459.0,438.0,448.0,402.0,448.0,412.0,465.0,418.0,447.0,396.0,468.0,464.0,406.0,416.0,443.0,449.0
128,90,2022-06-20,106815.51,117880.64,9636.03,9157.9,1052.8,483.0,397.0,454.0,458.0,440.0,472.0,427.0,485.0,414.0,497.0,386.0,450.0,465.0,477.0,481.0,404.0,414.0,464.0,410.0,402.0
129,90,2022-06-27,116978.56,164093.69,10369.37,9614.39,2360.0,391.0,417.0,404.0,497.0,450.0,385.0,408.0,430.0,484.0,466.0,418.0,426.0,467.0,428.0,408.0,421.0,439.0,469.0,436.0,475.0
130,90,2022-07-04,155591.15,106070.17,14938.41,12172.86,7526.48,485.0,461.0,402.0,408.0,448.0,381.0,402.0,401.0,484.0,430.0,477.0,416.0,388.0,464.0,406.0,425.0,437.0,387.0,435.0,469.0
131,90,2022-07-11,125108.0,175844.15,11592.12,11627.93,-1442.06,452.0,423.0,380.0,399.0,441.0,470.0,418.0,444.0,392.0,390.0,425.0,482.0,466.0,428.0,435.0,452.0,434.0,420.0,402.0,400.0
132,90,2022-07-18,170922.22,164126.69,8406.08,15195.21,-121.07,471.0,430.0,474.0,442.0,415.0,459.0,378.0,452.0,402.0,419.0,430.0,428.0,447.0,478.0,426.0,466.0,437.0,426.0,389.0,435.0
133,90,2022-07-25,172867.83,152315.22,12572.73,14648.74,-3163.59,426.0,403.0,375.0,419.0,484.0,439.0,419.0,462.0,482.0,451.0,465.0,378.0,467.0,458.0,397.0,492.0,383.0,439.0,462.0,415.0
134,90,2022-08-01,147442.71,115988.03,8575.43,17480.14,-3504.14,492.0,440.0,463.0,462.0,384.0,435.0,415.0,401.0,441.0,435.0,409.0,400.0,389.0,442.0,422.0,444.0,455.0,427.0,477.0,421.0
135,90,2022-08-08,111886.54,153224.03,8986.01,9975.22,-2382.18,468.0,409.0,452.0,423.0,453.0,395.0,428.0,462.0,469.0,416.0,418.0,415.0,432.0,381.0,409.0,453.0,480.0,466.0,419.0,430.0
136,90,2022-08-15,130216.03,99705.54,15425.38,15103.24,1149.98,389.0,400.0,385.0,401.0,410.0,392.0,400.0,457.0,410.0,436.0,472.0,421.0,434.0,489.0,478.0,455.0,378.0,449.0,473.0,421.0
137,90,2022-08-22,158673.56,167723.91,12330.41,17023.56,9383.28,396.0,455.0,407.0,396.0,393.0,391.0,450.0,472.0,439.0,456.0,472.0,378.0,471.0,435.0,417.0,400.0,410.0,431.0,381.0,447.0
138,90,2022-08-29,139312.27,137766.34,12408.69,17113.64,4016.62,395.0,476.0,412.0,397.0,495.0,442.0,399.0,408.0,421.0,478.0,461.0,427.0,396.0,396.0,450.0,476.0,477.0,471.0,381.0,463.0
139,90,2022-09-05,121056.78,122381.66,15919.56,14557.5,4503.99,496.0,473.0,437.0,451.0,410.0,403.0,482.0,440.0,419.0,480.0,420.0,468.0,427.0,457.0,487.0,429.0,386.0,403.0,405.0,440.0
140,90,2022-09-12,192176.13,96936.12,12160.61,12172.5,2026.71,441.0,432.0,432.0,406.0,460.0,438.0,384.0,454.0,421.0,425.0,418.0,464.0,391.0,489.0,416.0,460.0,470.0,424.0,411.0,460.0
141,90,2022-09-19,106769.51,179520.37,14287.58,13457.73,7259.23,418.0,445.0,461.0,417.0,380.0,385.0,414.0,400.0,397.0,452.0,494.0,483.0,429.0,417.0,393.0,457.0,487.0,399.0,442.0,453.0
142,90,2022-09-26,174971.44,176808.96,14942.37,16565.28,-4305.92,473.0,413.0,437.0,470.0,409.0,454.0,456.0,435.0,445.0,486.0,424.0,431.0,405.0,404.0,416.0,483.0,477.0,416.0,496.0,425.0
143,90,2022-10-03,119982.98,170442.32,15835.96,9251.22,852.56,422.0,493.0,487.0,412.0,395.0,466.0,444.0,421.0,486.0,480.0,447.0,438.0,405.0,388.0,451.0,388.0,478.0,444.0,419.0,457.0
144,90,2022-10-10,117976.37,117794.64,13384.62,10255.78,419.09,405.0,378.0,415.0,416.0,491.0,447.0,435.0,468.0,451.0,434.0,489.0,473.0,478.0,457.0,443.0,425.0,431.0,449.0,409.0,456.0
145,90,2022-10-17,167848.81,177728.76,15999.28,15012.63,7829.43,389.0,383.0,413.0,440.0,456.0,427.0,401.0,464.0,389.0,428.0,449.0,437.0,383.0,476.0,439.0,407.0,449.0,478.0,395.0,436.0
146,90,2022-10-24,200362.57,96979.12,13713.41,17299.36,6461.29,475.0,494.0,465.0,442.0,383.0,418.0,421.0,404.0,461.0,393.0,448.0,416.0,464.0,443.0,442.0,473.0,484.0,380.0,440.0,437.0
147,90,2022-10-31,115985.76,125075.08,11676.34,9708.78,-1011.85,448.0,427.0,452.0,482.0,397.0,435.0,471.0,398.0,410.0,452.0,433.0,422.0,400.0,443.0,449.0,429.0,431.0,473.0,386.0,412.0
148,90,2022-11-07,121014.78,169528.52,8653.17,17394.2,5278.4,415.0,460.0,394.0,393.0,380.0,456.0,421.0,415.0,414.0,454.0,400.0,477.0,387.0,431.0,435.0,426.0,388.0,452.0,468.0,458.0
149,90,2022-11-14,187155.1,141429.56,9306.88,16201.93,-36.34,448.0,402.0,423.0,424.0,459.0,467.0,492.0,470.0,477.0,398.0,436.0,400.0,442.0,437.0,476.0,481.0,443.0,443.0,431.0,403.0
150,90,2022-11-21,162762.78,146843.39,8492.28,10158.06,689.52,400.0,455.0,377.0,404.0,486.0,440.0,474.0,440.0,413.0,473.0,458.0,471.0,449.0,432.0,438.0,441.0,443.0,439.0,455.0,460.0
151,90,2022-11-28,164786.39,103290.76,8900.98,17761.51,1446.71,474.0,391.0,418.0,468.0,385.0,488.0,458.0,488.0,444.0,425.0,394.0,420.0,427.0,479.0,470.0,416.0,465.0,400.0,432.0,453.0
152,90,2022-12-05,116978.56,101487.15,15839.29,11988.4,3593.02,454.0,390.0,412.0,463.0,471.0,397.0,478.0,405.0,411.0,463.0,439.0,488.0,416.0,460.0,469.0,409.0,479.0,385.0,435.0,399.0
153,90,2022-12-12,164789.39,141447.56,9473.16,11628.83,6986.2,400.0,454.0,433.0,484.0,463.0,451.0,417.0,441.0,474.0,391.0,454.0,389.0,412.0,420.0,395.0,475.0,430.0,414.0,450.0,433.0
154,90,2022-12-19,195301.54,122325.66,8328.07,12086.21,3953.49,449.0,415.0,426.0,420.0,491.0,413.0,463.0,462.0,418.0,434.0,425.0,434.0,459.0,497.0,456.0,471.0,412.0,424.0,473.0,460.0
155,90,2022-12-26,172878.83,104278.56,10038.42,13544.65,426.45,473.0,429.0,445.0,452.0,458.0,391.0,471.0,488.0,435.0,454.0,422.0,468.0,403.0,452.0,464.0,458.0,481.0,405.0,457.0,435.0
156,90,2023-01-02,181062.27,101490.15,14204.07,15106.03,-114.19,395.0,471.0,423.0,491.0,460.0,512.0,451.0,436.0,422.0,431.0,460.0,493.0,472.0,374.0,389.0,427.0,402.0,428.0,387.0,452.0
157,90,2023-01-09,105802.71,160425.47,11922.53,10161.93,3906.84,463.0,452.0,416.0,428.0,459.0,380.0,428.0,450.0,379.0,504.0,496.0,478.0,442.0,456.0,412.0,419.0,448.0,473.0,415.0,449.0
158,90,2023-01-16,185091.49,149547.81,14283.35,17119.13,-2989.47,443.0,400.0,454.0,491.0,433.0,489.0,415.0,379.0,508.0,376.0,421.0,430.0,363.0,428.0,446.0,414.0,467.0,466.0,405.0,493.0
159,90,2023-01-23,114958.95,151344.42,10776.08,14184.43,3350.97,446.0,520.0,471.0,435.0,438.0,424.0,465.0,390.0,393.0,391.0,415.0,417.0,388.0,487.0,437.0,400.0,400.0,412.0,453.0,443.0
160,90,2023-01-30,127177.61,120534.05,11347.19,16839.37,9203.65,389.0,424.0,427.0,460.0,472.0,393.0,450.0,461.0,461.0,460.0,450.0,447.0,469.0,497.0,472.0,418.0,412.0,460.0,423.0,456.0
161,90,2023-02-06,178999.66,174937.35,12000.54,14369.25,-3332.14,454.0,371.0,412.0,425.0,449.0,416.0,425.0,449.0,382.0,411.0,471.0,422.0,486.0,461.0,440.0,466.0,396.0,436.0,431.0,455.0
162,90,2023-02-13,182105.08,165916.3,14452.24,17205.87,5668.49,396.0,361.0,428.0,424.0,497.0,474.0,425.0,466.0,478.0,406.0,427.0,466.0,456.0,484.0,437.0,428.0,463.0,441.0,462.0,483.0
163,90,2023-02-20,128153.42,101474.15,14371.53,16930.43,-4941.04,387.0,468.0,418.0,425.0,430.0,415.0,386.0,465.0,415.0,436.0,426.0,389.0,392.0,487.0,474.0,467.0,383.0,441.0,419.0,447.0
164,90,2023-02-27,200371.57,91503.29,9226.26,14733.95,9150.33,407.0,502.0,380.0,430.0,406.0,420.0,394.0,462.0,475.0,408.0,498.0,368.0,407.0,476.0,457.0,484.0,467.0,498.0,405.0,471.0
165,90,2023-03-06,136262.86,171294.13,13062.85,13454.49,3196.0,414.0,414.0,493.0,361.0,362.0,459.0,458.0,421.0,417.0,421.0,466.0,469.0,420.0,462.0,474.0,418.0,395.0,405.0,389.0,455.0
166,90,2023-03-13,185112.49,165027.49,13633.96,12820.02,9936.61,484.0,457.0,425.0,469.0,450.0,448.0,451.0,443.0,393.0,424.0,410.0,394.0,425.0,468.0,464.0,466.0,418.0,462.0,426.0,471.0
167,90,2023-03-20,145435.1,127809.49,9713.86,9429.65,-4285.92,355.0,478.0,412.0,406.0,475.0,488.0,420.0,417.0,463.0,447.0,403.0,404.0,410.0,443.0,377.0,472.0,488.0,411.0,488.0,403.0
168,90,2023-03-27,200356.57,145958.59,10042.29,12080.09,7009.39,451.0,479.0,471.0,451.0,392.0,412.0,441.0,448.0,366.0,376.0,425.0,421.0,432.0,428.0,459.0,489.0,408.0,429.0,503.0,425.0
169,90,2023-04-03,104821.9,105126.37,11515.18,14557.77,5759.17,513.0,442.0,402.0,438.0,476.0,513.0,497.0,390.0,497.0,416.0,367.0,375.0,400.0,417.0,376.0,417.0,460.0,395.0,452.0,444.0
170,90,2023-04-10,159702.37,147805.2,12735.41,12179.52,-268.64,383.0,455.0,453.0,473.0,412.0,478.0,435.0,386.0,482.0,408.0,402.0,459.0,440.0,372.0,472.0,501.0,488.0,460.0,431.0,478.0
171,90,2023-04-17,130198.03,170439.32,14937.69,13914.48,-661.17,411.0,449.0,422.0,473.0,404.0,413.0,378.0,390.0,426.0,450.0,400.0,436.0,429.0,462.0,452.0,419.0,456.0,370.0,414.0,402.0
172,90,2023-04-24,135302.05,103277.76,8654.88,17760.34,775.14,436.0,408.0,467.0,478.0,395.0,461.0,454.0,408.0,385.0,472.0,485.0,367.0,419.0,403.0,457.0,434.0,417.0,470.0,406.0,413.0
173,90,2023-05-01,131249.83,97874.93,13549.74,11073.37,2429.22,423.0,469.0,482.0,408.0,458.0,449.0,392.0,473.0,401.0,449.0,460.0,397.0,417.0,410.0,468.0,406.0,396.0,495.0,449.0,456.0
174,90,2023-05-08,179056.66,125986.88,9879.7,13273.71,5439.42,464.0,440.0,496.0,432.0,369.0,345.0,432.0,476.0,422.0,435.0,436.0,501.0,487.0,449.0,398.0,418.0,430.0,424.0,403.0,431.0
175,90,2023-05-15,193227.93,103361.76,9390.65,10714.97,1143.12,439.0,384.0,414.0,400.0,398.0,439.0,496.0,423.0,412.0,419.0,463.0,399.0,427.0,434.0,465.0,419.0,397.0,393.0,461.0,472.0
176,90,2023-05-22,132236.64,138740.15,8326.0,10438.18,3847.51,476.0,480.0,493.0,391.0,440.0,375.0,446.0,476.0,436.0,458.0,386.0,481.0,437.0,386.0,436.0,474.0,468.0,447.0,442.0,468.0
177,90,2023-05-29,115953.76,157764.05,11101.81,18029.57,7689.23,410.0,471.0,386.0,476.0,443.0,418.0,369.0,413.0,449.0,479.0,423.0,438.0,371.0,376.0,446.0,404.0,400.0,508.0,454.0,469.0
178,90,2023-06-05,173948.64,121500.86,9549.56,10985.54,3262.63,413.0,392.0,475.0,449.0,394.0,465.0,512.0,410.0,375.0,382.0,439.0,430.0,503.0,436.0,516.0,483.0,445.0,429.0,461.0,483.0
179,90,2023-06-12,162734.78,99742.54,15268.01,10348.83,-2617.5,453.0,387.0,428.0,409.0,360.0,462.0,423.0,413.0,498.0,408.0,451.0,439.0,462.0,404.0,437.0,478.0,437.0,396.0,435.0,437.0
180,90,2023-06-19,122102.59,98789.73,9142.66,15378.59,1954.84,456.0,446.0,438.0,383.0,452.0,422.0,453.0,408.0,460.0,419.0,459.0,400.0,436.0,407.0,471.0,478.0,422.0,389.0,471.0,464.0
181,124,2020-01-06,122081.59,175891.15,14939.13,11079.85,32.26,457.0,474.0,472.0,407.0,423.0,447.0,444.0,444.0,411.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,124,2020-01-13,122065.59,127785.49,12897.02,12820.38,4057.33,395.0,463.0,421.0,429.0,484.0,441.0,469.0,471.0,408.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,124,2020-01-20,142375.69,172221.93,12160.88,12633.76,2880.2,391.0,449.0,444.0,480.0,436.0,435.0,409.0,461.0,433.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,124,2020-01-27,115947.76,157726.05,15590.23,14375.64,118.0,407.0,391.0,420.0,394.0,428.0,416.0,403.0,410.0,436.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,124,2020-02-03,180003.47,178592.57,13962.39,10713.62,908.09,402.0,469.0,405.0,384.0,472.0,416.0,421.0,402.0,433.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,124,2020-02-10,132223.64,125953.88,9960.05,11262.06,657.71,467.0,428.0,400.0,447.0,431.0,434.0,414.0,470.0,373.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,124,2020-02-17,193205.93,168582.71,15671.84,14737.55,1919.3,411.0,473.0,476.0,443.0,470.0,461.0,398.0,452.0,396.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,124,2020-02-24,160699.17,150433.61,12651.28,16753.71,4461.51,466.0,413.0,431.0,404.0,426.0,466.0,464.0,485.0,459.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,124,2020-03-02,159652.37,142275.37,15758.22,9977.02,-320.26,415.0,470.0,410.0,430.0,414.0,444.0,450.0,435.0,494.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,124,2020-03-09,149475.32,156786.25,13963.83,11257.65,7469.79,462.0,444.0,395.0,418.0,433.0,415.0,451.0,438.0,452.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,124,2020-03-16,143383.49,169525.52,13390.11,9974.95,5840.94,390.0,486.0,404.0,395.0,478.0,450.0,379.0,477.0,391.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,124,2020-03-23,111922.54,136839.54,11597.16,9338.86,2761.47,411.0,395.0,423.0,474.0,387.0,403.0,410.0,406.0,398.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,124,2020-03-30,144480.3,130550.91,9472.35,13090.69,-134.56,468.0,392.0,400.0,402.0,471.0,469.0,446.0,390.0,400.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,124,2020-04-06,111862.54,118775.44,10532.23,14918.42,3719.5,446.0,476.0,377.0,440.0,397.0,434.0,401.0,438.0,451.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,124,2020-04-13,175989.25,149551.81,13140.05,12080.72,5670.96,480.0,481.0,415.0,456.0,379.0,434.0,436.0,493.0,403.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,124,2020-04-20,181060.27,142317.37,12326.54,16290.92,-1808.27,425.0,453.0,431.0,392.0,495.0,382.0,417.0,384.0,399.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,124,2020-04-27,149476.32,119637.25,14127.86,16290.11,-298.53,489.0,414.0,436.0,485.0,437.0,416.0,417.0,426.0,404.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,124,2020-05-04,182069.08,104212.56,10779.32,16749.3,-2208.72,470.0,404.0,420.0,445.0,396.0,451.0,435.0,446.0,428.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,124,2020-05-11,131226.83,127812.49,11671.39,10253.53,3600.15,461.0,441.0,469.0,454.0,396.0,426.0,417.0,403.0,400.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,124,2020-05-18,147451.71,140491.76,10042.74,12087.47,-3025.92,464.0,408.0,483.0,465.0,483.0,462.0,379.0,376.0,487.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,124,2020-05-25,137318.66,135057.93,11351.87,10621.47,3299.84,476.0,434.0,449.0,439.0,466.0,476.0,467.0,434.0,476.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,124,2020-06-01,183111.88,131395.71,15840.91,15836.6,-943.36,448.0,432.0,424.0,411.0,400.0,445.0,445.0,380.0,401.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,124,2020-06-08,154612.34,91512.29,12815.04,13181.12,4009.6,491.0,444.0,478.0,480.0,453.0,428.0,460.0,487.0,444.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,124,2020-06-15,137331.66,177705.76,8985.74,14372.94,-1092.96,416.0,464.0,415.0,429.0,455.0,479.0,401.0,452.0,470.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,124,2020-06-22,171888.03,97849.93,15914.97,10712.63,-1447.71,435.0,423.0,419.0,453.0,373.0,441.0,446.0,408.0,422.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,124,2020-06-29,103752.1,151434.42,13554.24,11074.81,6729.36,397.0,444.0,412.0,468.0,401.0,477.0,429.0,381.0,415.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,124,2020-07-06,154613.34,145990.59,11347.64,15014.07,2713.67,378.0,445.0,441.0,494.0,376.0,435.0,463.0,409.0,428.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,124,2020-07-13,163762.59,126043.88,11023.62,9341.56,5205.52,466.0,392.0,472.0,397.0,466.0,433.0,396.0,407.0,385.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,124,2020-07-20,124137.2,137820.34,15996.76,13547.8,1210.67,418.0,459.0,426.0,450.0,465.0,425.0,465.0,398.0,410.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,124,2020-07-27,157663.76,160483.47,10696.81,13640.66,2091.83,449.0,411.0,415.0,485.0,388.0,444.0,463.0,420.0,421.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,124,2020-08-03,107860.32,163200.88,14694.56,15650.43,427.29,403.0,411.0,415.0,408.0,409.0,425.0,493.0,421.0,483.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,124,2020-08-10,153565.54,164058.69,12411.93,11993.17,-3831.53,406.0,419.0,397.0,413.0,450.0,436.0,489.0,478.0,482.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,124,2020-08-17,127131.61,111465.0,10529.89,9242.85,6659.71,435.0,404.0,492.0,479.0,377.0,430.0,462.0,420.0,428.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,124,2020-08-24,127108.61,141439.56,16083.23,14555.97,4229.41,453.0,418.0,402.0,393.0,431.0,398.0,474.0,406.0,424.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,124,2020-08-31,131219.83,168630.71,12898.55,9336.16,101.75,427.0,447.0,426.0,400.0,436.0,478.0,403.0,469.0,466.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,124,2020-09-07,171860.03,155933.44,12408.96,11443.83,-3212.4,411.0,466.0,431.0,432.0,419.0,422.0,411.0,379.0,487.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,124,2020-09-14,180992.27,154135.83,11508.34,16929.8,-526.44,382.0,430.0,404.0,421.0,449.0,422.0,432.0,394.0,428.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,124,2020-09-21,173937.64,156867.25,15919.02,17757.91,2254.32,473.0,469.0,428.0,477.0,472.0,419.0,491.0,386.0,455.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,124,2020-09-28,111876.54,142302.37,13964.64,13090.06,-4863.58,425.0,409.0,380.0,414.0,388.0,417.0,471.0,485.0,475.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,124,2020-10-05,167788.81,126855.69,11184.41,9883.34,595.81,395.0,477.0,429.0,390.0,462.0,472.0,413.0,473.0,439.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,124,2020-10-12,139326.27,121445.86,13547.85,11076.16,-3220.5,403.0,430.0,453.0,436.0,427.0,445.0,452.0,392.0,395.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,124,2020-10-19,154567.34,103285.76,9228.51,13458.0,4732.55,453.0,461.0,455.0,389.0,423.0,470.0,403.0,426.0,437.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,124,2020-10-26,117021.56,135923.74,12244.12,12814.17,-4507.48,396.0,480.0,473.0,391.0,457.0,463.0,481.0,389.0,401.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,124,2020-11-02,146475.91,158677.86,8166.82,11629.46,4699.76,451.0,470.0,429.0,413.0,438.0,409.0,410.0,375.0,468.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,124,2020-11-09,201375.37,96098.32,13469.47,18029.48,4224.55,474.0,445.0,436.0,425.0,402.0,476.0,475.0,484.0,413.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,124,2020-11-16,159683.37,175840.15,13472.89,11073.73,-1203.52,406.0,406.0,480.0,427.0,427.0,443.0,463.0,389.0,439.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,124,2020-11-23,181088.27,107847.78,15760.11,17941.12,3827.9,416.0,453.0,396.0,491.0,487.0,439.0,452.0,423.0,397.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,124,2020-11-30,114915.95,167718.91,12243.22,17848.17,-520.12,389.0,375.0,394.0,414.0,477.0,478.0,453.0,449.0,471.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,124,2020-12-07,170844.22,133202.32,11835.6,17758.63,9619.38,394.0,401.0,373.0,404.0,398.0,466.0,410.0,462.0,451.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,124,2020-12-14,187160.1,136915.54,8574.35,14184.97,5027.66,455.0,444.0,451.0,458.0,419.0,443.0,456.0,395.0,485.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,124,2020-12-21,186133.3,174914.35,11588.97,9433.07,-4653.28,431.0,454.0,416.0,474.0,440.0,386.0,474.0,459.0,392.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,124,2020-12-28,148492.52,158659.86,10856.34,15743.2,7321.3,425.0,442.0,402.0,397.0,442.0,490.0,455.0,418.0,381.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,124,2021-01-04,185125.49,141423.56,8978.45,11990.74,3678.25,471.0,398.0,458.0,383.0,392.0,455.0,463.0,401.0,456.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,124,2021-01-11,130222.03,125100.08,13474.33,12451.72,975.16,413.0,483.0,473.0,478.0,404.0,435.0,395.0,416.0,434.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
